;Date de publication;Ville;Avis;Score;Type
884;22/05/2021;Lagny-sur-Marne;Parfait;0.976832867;Positif
885;20/05/2023;Lagny-sur-Marne;Inscrite au ple emploi cette rgion depuis quelques mois ils mont drgler toutes mon allocation chmage vous oblige limite effectuer des dmarches qui ne servent pas grand choses par contre pour les demandes plus importantes ils sen fiche compltement Comme pour payer le permis je trouve cela inadmissible Dailleurs si je pouvais ne pas vous mettre dtoile je la mettrais pas;0.911120027;Negatif
886;08/05/2023;Lagny-sur-Marne;J ai t trs bien acceuillie Personnel trs agrable Locaux accueillant Rien redire;0.935709476;Positif
887;08/05/2023;Fontenay-sous-Bois;La conseillere Iman Moussa irrespectueuse;0.685320422;Negatif
888;23/03/2023;Fontenay-sous-Bois;Quand boisson framtion vas la bas ;0.467289209;Negatif
889;22/05/2020;Fontenay-sous-Bois;Agence poche du RER ouverte tous les matins du lundi au vendredi de 9h 13h15Accueil rapide Personnel aimableDu lundi au jeudi laprsmidi de 13h15 17h lagence est ouverte mais laccueil est essentiellement rserv aux personnes qui ont rendezvous Cela permet nanmoins davoir accs aux ordinateursEn outre une borne est accessible lextrieur 24h24 7J7 elle permet aux allocataires la consultation de leur compte Ple Emploi et limpression de documents pratique si lon ne possde pas dordinateur dimprimante ou que lon na pas accs Internet;0.819177449;Positif
890;23/05/2018;Fontenay-sous-Bois;Le jeune homme black laccueil trs dsagrable et arrogant heureusement que lune de ses collgues tait l pour remonter le niveau Pas vident de trouver une place proximit aux heures daffluence;0.450746164;Negatif
891;23/05/2018;Fontenay-sous-Bois;Ils ne sont pas parfait mais ils ont t ractifs et sympathique ;0.606995299;Positif
892;23/05/2018;Fontenay-sous-Bois;Radie sans aucune raison pas de mail ni de tlphone pour contesteret tenter de comprendre ;0.928167008;Negatif
893;23/05/2018;Fontenay-sous-Bois;Ils sont pas professionnels;0.669297278;Negatif
894;23/05/2018;Fontenay-sous-Bois;C est pas mon patron;0.679919869;Negatif
895;23/05/2019;Fontenay-sous-Bois;Rapide et pro merci;0.947801739;Positif
896;23/05/2019;Fontenay-sous-Bois;nulle;0.974970452;Negatif
897;23/05/2018;Fontenay-sous-Bois;Bon courage;0.733053237;Positif
898;24/10/2022;Torcy;Jai pass mon premier rendez vous avec ce ple emploi tout tait gnial la conseillre et la dame qui tait en stage pour devenir conseillre les deux taient au top Elles mont informs de tout les dtails de demande demploi et mont adresss vers les organismes spcialiss de mon recherche Merci pour votre attention et bienveillance toutes les deux;0.934986398;Positif
899;22/01/2023;Torcy;Je suis pass ce matin sans rdv pour demander les documents de l anne 2008 a passe trs bien et l accueil est trs sympathique Merci ;0.850442648;Positif
900;22/05/2022;Torcy;Je rejoins les avis prcdents les conseillers notamment monsieur Mohamed B ne respectent pas les gens impossible de les contacter ou dobtenir un rendezvous car en effet cette personne ne prend pas la peine dtudier mes mails en clturant la conversation systmatiquement Radiations tout va et laccueil au sein de cette agence est dplorableSi je retrouve du travail ce ne sera pas grce vous car le suivi est NUL;0.974701568;Negatif
901;22/05/2022;Torcy;Si je pouvais mettre aucune toile je le ferais La personne laccueil t trs agrable cependant le conseiller Mohamed B est trs irrespectueux voire mme un comportement discriminatoire Des paroles trs crues et trs dplaces venant dun conseiller Il faut apprendre garder sa place et se taire Il prend de haut et se moque de ce que vous souhaitez son objectif est de vous casser Quelle honte pour une administration;0.892974868;Negatif
902;23/11/2022;Torcy;Ple emploi de torcy ne sont pas l pour aider les gens ils sont l uniquement dans le bute de les broyer moralement si vous cherchez le salut passer vtre chemin Cela serait bien meilleur pour vous;0.823855579;Negatif
903;22/05/2021;Torcy;Les personnes travaillant dans cet tablissement nont absolument aucun respect pour les personnes Je suis faite envoye balade au tlphone Puis lors de mon premier rdv ont voulu ds inscrire Pourquoi je ne saurai jamais Premier rdv tlphonique pendant la priode du confinement conseillre dit que mon mtiers ne sert rien Personnel condescendant qui naime pas les gens et encore moins les aider mon avis cest eux qui devrait changer de mtier;0.94831489;Negatif
904;25/08/2022;Torcy;Jeune femme laccueil est au tlphone et raconte sa vie priv qui est entendu par lensemble des usagers et refuse daider les personnes qui ne savent pas utiliser un ordinateur Du grand nimporte quoi;0.942933813;Negatif
905;23/05/2018;Torcy;Je ne comprends pas les commentaires ngatifs Le jour de mon rendezvous dinscription jai t reu par un conseiller humain et lcoute de son interlocuteur Il ma orient auprs de structures comptentes qui mont permis dentrevoir quelques possibilits Comme il est dit plus bas pole emploi ne peut pas faire de miracles nous devrions tre heureux davoir de tels services en France En ce qui concerne je suis ressorti avec une exprience positive;0.622936457;Positif
906;22/05/2020;Torcy;45 minutes dattente au tlphone alors que le standard automatique promettait 7 minutes Je rappelle une dizaine de fois et chaque fois a dit que tous les conseillers sont occups et a raccroche Jarrive nouveau tre en attente et a propose dtre rappele dans les 2 heures je rentre mon numro dallocataire etc mais au dernier moment a dit que demande ne peut tre prise en compte et a raccroche Donc IMPOSSIBLE de joindre qui que ce soit pour une erreur dindemnisation en plus Je vais devoir dplacer et perdre encore du temps jespre que laccueil physique sera plus comptent mais franchement le Ple Emploi o que ce soit cest toujours un zro point;0.938995257;Negatif
907;22/05/2021;Torcy;la conseillre incomptente ne sachant pas ce que cest une poei et une poec Cest aberrant de voir a De plus les rendez vous ne servent strictement rien car je nai absolument pas besoin de perdre 1 heure juste pour que la conseillre regarde un cran;0.975982457;Negatif
908;23/05/2018;Torcy;Linscription en ligne est trs pratique peut choisir sa date de rdv Il est mme possible maintenant de tlcharger les documents que nous rclame Pole emploi pour le calcul de nos allocs super gain de temps Jai trouv laccueil agrable et sympathique lcoute ma donn pas mal de pistes explorer auxquelles je navais pas forcment pens Par contre le quartier et les locaux nincitent pas vraiment revenir souvent ils devraient dmnager ;0.767827928;Positif
909;23/05/2017;Torcy;Ils sont juste la pour toucher leur salaire et cest tout Nos problmes ils sen foutent Ils nous convoque et quand va il nous demande pourquoi est venu Il ne versait plus rien jai oubli de mactualise donc ils mont radis sans sms contrairement ce quil dise et ils mont envoy un courrier 3 semaines aprs mavoir radi au moins ils sont sr que lon ne peut rien faire et a fait plaisir Hollande Il ne respecte rien il devrait embaucher des chmeurs ferait mieux le taf queux;0.959014677;Negatif
910;23/05/2017;Torcy;Cest normal de pas rpondre au tlphone peu importe lheure du matin la quelle appelleAutre chose que je comprends pas si tout les avis sont ngatifs depuis longtemps pourquoi vous ne fate pas quelque choseCest cool de travaille sans rien faire et gagner de largent mais pour a aller travailler un endroit ou ou vous bloqu pas la vie des gensCest vraiment la honte des ple emploi;0.824758857;Negatif
911;23/05/2018;Torcy;Je suis trs tonne des commentaires rageux que jai pu lire propos de ce Pole emploi Jai t inscrite ailleurs par le pass et je peux vous dire que Torcy connait le sens du mot accueil et humain Allez donc faire un tour Bobigny ou Paris cest lusine Moi conseillre rpond aux mails que je lui envois en 48h elle donne toujours des conseils professionnels et fait un bon suivi Il faut aussi dire que je nattend pas quelle fasse les choses pour moi je bouge ;0.948238686;Positif
912;22/05/2021;Torcy;La conseillre au elle ma donne les meilleurs conseils jadmire vraiment cette femme licencie depuis peu depuis plus de 20 ans de travail jetais vraiment mal elle redonne confiance ;0.970771924;Positif
913;23/05/2017;Torcy;Faudrais til dj que ces personnes rpondent leurs tlphones ayant appel plusieurs fois sans rponse De plus il faudrait aussi prvenir quand nous sommes convoqus car le savoir que lon rat un rendezvous Alors que nous ne sommes mme pas informs cest fort quand mme Il serait souhaitable que vous facier correctement votre travail merci ce nest tout de mme pas compliquer de faire ce pour quoi Ils vous engag ;0.671638012;Negatif
914;26/07/2022;Torcy;Premire fois que jexprimente le fait de faire cracher dessus travers un tlphone arrte pas le progrs;0.885117911;Negatif
915;23/12/2022;Torcy;Ple Emploi Torcy est grande arnaque;0.967033044;Negatif
916;23/05/2017;Torcy;Une grosse bande incomptent qui font tout ce qu ils peuvent pour nous radi Honntement si vous voulez trouver du boulot ne compter surtout pas sur eux;0.833630025;Negatif
917;23/05/2017;Torcy;Tout est fait pour vous dcourager et ne pas vous inscrire et ne pas venir les dranger politique des quotas le chmage augmente en ralit mais ya toujours moyen de maquill les comptes ;0.509948984;Positif
918;22/05/2021;Torcy;Catastrophe aucune communication et vos indemnisations ne sont pas vers temps 1 mois et demi dattente;0.993961517;Negatif
919;23/05/2019;Torcy;incomptent et irrespectueux surtout lhomme sur qui lon tombe par tlphone qui vous coupe sans cesse et ne vous laisse pas terminer votre phrase;0.844722211;Negatif
920;23/05/2017;Torcy;Impossible de les joindre au tlphone Il pas de secrtairerceptionniste parmi les demandeurs demploi;0.934619457;Negatif
921;24/09/2022;Torcy;Travaillent avec lhpital de jossigny et en rseaux;0.756810695;Positif
922;22/05/2020;Torcy;Vous embauchez vu les horaires ont est bien ;0.38564226;Positif
923;22/05/2020;Torcy;Trs bien situ Juste la faade amliorer;0.780912325;Positif
924;23/05/2019;Torcy;des bons rien sauf pour toucher leur salaire de planqus ;0.908446401;Negatif
925;25/08/2022;Torcy;Personne laccueil;0.39805603;Positif
926;22/05/2020;Torcy;Cest trs bon ;0.934505284;Positif
927;24/10/2022;Neuilly-sur-Marne;Jai assist un entretien collectif le le 13 septembre 2022 13h30 jai trouv des conseillers dune grande qualit humain et professionnel jai aussi trouv la directrice qui fait louverture et la clture de lentretien une femme remarquable de qualit Jai pass une aprsmidi agrable avec des gens agrables Merci toute lquipe ETTAHRI h;0.965751484;Positif
928;22/05/2022;Neuilly-sur-Marne;Quel honte cette agence jai jamais vue aJavais un rendez tlphonique avec conseillre le 17 fvrier 11h15 mais le problme cest que jattend toujours son appelleQuelle surprise de voir ce matin un courrier de sanction pour rendez vous manque car elle ma toujours pas appelle cette quoi cette agence;0.984254152;Negatif
929;23/05/2017;Neuilly-sur-Marne;Le pire service possible et imaginable Vous vous demandez aprs pourquoi des personnes en viennent perdre patience Je dfis toute personne normalement constitue de garder son calme chez pole emploi Nous sommes le 7 septembre 2016 j ai t licencie le 28042016 je suis maman un bb et j ai dpos TOUS les papiers demands mais je ne touche pas mes indemnits cause de l incapacit des agents de cette agence et du systme pole emploi qui est UNE HONTE dans un pays comme la France Qui va payer mes loyers de retard et la nourriture de fille Personne je peux crever ;0.984982101;Negatif
930;22/05/2020;Neuilly-sur-Marne;Votre service tlphonique met une plombe pour vous joindre mais japprend aussi quil est factur estce vraiment une blague Jespre quen rentrant chez vous vous ne vous demandez pas pourquoi vous tes autant dtest srieux rien qui va chez vous;0.937022582;Negatif
931;23/05/2018;Neuilly-sur-Marne;Sans juger le systme de ple emploi Il faut reconnatre que les agents prsent sont accessible plutt agrableLes lieux sont propres et plutt moderne;0.637610957;Positif
932;23/05/2018;Neuilly-sur-Marne;jai termin mon cdd toujours pas pay par ple emploi a fait 2 mois une honte aprs il demande toujours les papiers je les et envoyer en lettre recommande il dis quil rien reue alors que jai laccus de rception il mon dis ecrire la foire au question pour savoir o tait mon dossier aucune rponse de leur vraiment inadmissible et ces toujours la mme chose avec eux Une honte;0.994197618;Negatif
933;22/05/2020;Neuilly-sur-Marne;La ple emploi conduit les auto entrepreneurs en erreur pour obtenir un trop peru laide juridique et le seul moyen pour rsoudre se problme;0.783819169;Negatif
934;23/05/2019;Neuilly-sur-Marne;Vous tes un honte et se tout est un semine que je cherche te appel de parle avec un conseiller pour un chose important pas person rponde Que honte mon Dieu;0.939004868;Negatif
935;22/05/2022;Neuilly-sur-Marne;Super accueil les gens sympa et professionnels;0.960122943;Positif
936;22/05/2022;Neuilly-sur-Marne;Mais numro de 3949 a nest pas march;0.802139074;Negatif
937;23/05/2017;Neuilly-sur-Marne;Je remercie pour laide des conseillers qui ma permis de poursuivre mes tudes;0.859819978;Positif
938;23/05/2019;Neuilly-sur-Marne;Nul et nul vraiment vous tes;0.995894151;Negatif
939;22/05/2021;Neuilly-sur-Marne;Incomptent;0.465243131;Negatif
940;22/05/2021;Neuilly-sur-Marne;La premire fois que je suis all Ple emploi du fait de la mauvaise cohrence des avis en ligne jimaginais toutes sortes dinsatisfactions avant dy aller files dattente comme de longues files dattente foule anime et bruyante tantes noires pas trs sympathiques environnement sombre et sans air Je pense peuttre au pire traitement que jai jamais rencontr en France lexprience de la rsidence continue en prfectureMais si vous trouvez que lenvironnement et le personnel sont compltement diffrents de ce que vous imaginiez vous pouvez sentir leur gentillesse leur responsabilit et leur patience ;0.697304159;Negatif
941;23/03/2023;Montreuil;Ne vous fiez pas ladresse sur le GPS cest ici;0.426524043;Negatif
942;26/06/2022;Montreuil;Trs bon accueil par le conseiller nomm Laurent Il compris en lisant mon portfolio que jtais transgenre et demand mes pronoms en sexcusant de mavoir mgenr au dbut de lentretien Cest vraiment trs respectueux et bienveillant de sa part je suis content dtre tomb sur lui et jespre que tous les autres conseillers de lagence sont aussi bien forms;0.960815966;Positif
943;22/05/2020;Montreuil;Je viens enfin de russir avoir lagence de Montreuil au tlphone aprs de nombreuses tentatives pour leur poser une question Je tombe sur une femme agressive et nonchalante je lui demande son nom pour crire un courrier et celle ci na meme pas le courage de rpondre et prfre raccrocher au nez Quelle facilit En tant que contribuable franais je demande ce que ces personnes soient sanctionnes ;0.69603911;Negatif
944;22/05/2020;Montreuil;Ple emploi de Montreuil cest vachement dgrader aprs je pense que cela dpend du conseiller En tout cas ils ne servent rien jai demand un financement pour une formation distance ils ne finance pas Ensuite conseillre depuis septembre et absente et il personne pour la remplac du coup pour parler un conseiller cest difficile;0.840808392;Negatif
945;22/05/2022;Montreuil;Accueil super conseillre est la meilleure toujours le sourirePas de problme que des solutionsNe prenez pas la tte un rdv se fait;0.934741378;Positif
946;22/05/2022;Montreuil;Aucuns services aucuns sourires ya que des filles de banlieue des meufs qui se retournent chaque fois quelles voient un homme;0.993150093;Negatif
947;23/05/2019;Montreuil;Pole emploi Montreuil une bande dincapable 5 milliards deuros pour a aucune offre demploi valable proposer en 5 ans a sent la magouille plein nez pauvre France nattendez pas aprs eux pour trouver un boulot;0.989181239;Negatif
948;22/05/2022;Montreuil;Trs bon accueil et rsolution de problme rapideNanmoins impossible de les avoir le 3949;0.785179496;Positif
949;23/05/2018;Montreuil;Nul aujourdhui jtais pol emploi jai attendu 1 heure juste pour envoyer des couvriers je ne savais pas utiliser le logiciel Cest pas faute davoir demanderMais personne ne mcouter lol;0.986189555;Negatif
950;22/05/2022;Montreuil;Une conseillre trs sympathique lcoute et trs pdagogue au tlphone;0.881784767;Positif
951;23/05/2019;Montreuil;Finalement ce sont des fonctionnaires qui sen fichent royalement qui eux ont la scurit de lemploi et un salaire qui tombe la fin du mois sans problmes;0.542756811;Negatif
952;23/05/2019;Montreuil;Une vraie catastrophe Perte de temps assure FUIR Zro toile ;0.992595702;Negatif
953;23/05/2018;Montreuil;De gros incapables ladministration francaise dans toute sa splendeur;0.958467267;Negatif
954;23/05/2017;Montreuil;Merci pour le boulot effectu avec le peu que lon vous donne ;0.701792806;Positif
955;23/05/2017;Montreuil;Merci des conseils ou des emplois que vous nous aider trouver;0.714654297;Positif
956;23/05/2017;Montreuil;Haroun93 accueil chaleureux service trs organis;0.825680703;Positif
957;22/05/2021;Montreuil;La personnel trs agressifs;0.385512799;Positif
958;22/05/2022;Montreuil;Merci Madame DEVIDAL ;0.732772648;Positif
959;23/05/2019;Montreuil;Un accompagnement au top;0.983895808;Positif
960;22/05/2020;Montreuil;Incomptents odieux et condescendants;0.784632176;Negatif
961;23/05/2017;Montreuil;bien reu;0.731817365;Positif
962;22/05/2022;Montreuil;quipe professionnelle ;0.685904413;Positif
963;23/05/2019;Montreuil; ;0.553572595;Positif
964;08/05/2023;Montreuil;Pourquoi bloquer les mauvais avis C est la dmocratie ou une rpublique bananire ;0.527664915;Negatif
965;22/01/2023;Courbevoie;Personnelles dsagrables laccueil et par tlphoneMes expriences avec ltablissement sont toujours horribleLaccueil ne fourni jamais des explications lunique rponse votre problme cest toujours il faudra faire un rclamation en ligne Pour une personne qui se dplace express ce nest pas suffisantJespre que remarque puisse apporter un amliorationBonne journe;0.560758516;Negatif
966;22/04/2023;Courbevoie;Je suis vraiment choque je vient de faire raccrocher au nez par une dame Parce que je lui est dit que demande dinscription qui date de 2ans est toujours pas valid et je ne narrive pas joindre mon conseiller ni avoir un rendezvous elle ose mentir et dire que non madame je vois bien que vous tes dj inscrite alors que cest faux avant de finir de parler elle ma raccroch au nez pathtique;0.982747748;Negatif
967;22/04/2023;Courbevoie;Cela fait 10 minutes que jattend laccueil ils sont 3 entrain de discuter et les personnes attendent Trs antipathiques Laccueil 0;0.977675214;Negatif
968;23/11/2022;Courbevoie;Ils sont trs cheval sur les horaires Quand cest lheure de la pause dj ils nont plus une minute vous accorder Pour un simple renseignement ou mme un rendezvous attendezvous patienter au moins 10 minutes Sans parler de la complexit et inefficacit du 3949 quon mincite joindre en permanenceAucune communication entre les salaris cest nous de faire les relances et relais aux divers salaris Il des conseillers sympathiques cependant;0.640306532;Negatif
969;26/06/2022;Courbevoie;INCOMPETENCE Je nai jamais vu cela de vieInscrite depuis septembre 2020 et suite un changement de conseiller en Mars 2022 LE SERVICE POLE EMPLOI EST CATASTROPHIQUE3 conseillers en 4 mois un conseiller indemnisation une procdure de contrle mise en placeEt tout cela sachant quun ventuel dmnagement est possible ici la rentreOn vous propose daccepter un CDI mme si vous dmnagez en septembre BRAVOINCOMPETENT;0.950629063;Negatif
970;24/09/2022;Courbevoie;Nul Ni suivi ni coute Une incomptence notoire et des procdures totalement dfaillantes Le seul souci de la conseillre cest dtre sure de finir 17h et pas 17h 01 Lamentable ;0.997618387;Negatif
971;22/05/2022;Courbevoie;Pour la premire fois dans votre bureau pour des renseignements franchement laccueil de la dame au cheveux carr est dplorable Elle na pas lair daimer son mtier Elle nest pas claire et dirait que a lui drange de vous renseigner;0.527127028;Positif
972;26/07/2022;Courbevoie;Pas de suivi pas daide personnalis pour retrouver un emploi le cap emploi et pole emploi qui ont fusionns cela donne des rsultats trs dfavorables pour les personnes en situation de handicap;0.886884391;Negatif
973;22/05/2021;Courbevoie;Aucune remise en question Inscription fin octobre impossible davoir un contact avec son conseiller aucune indemnisation car soit disant pas reu les lments et il raccroche au nez parce que je suis en colre Vous devez grer de lhumain et arrtez de vous cacher derrire loutil informatique pour expliquer les rats Vous ny tes pour rien je ny suis pour rien trouve des solutions ;0.993462201;Negatif
974;22/05/2022;Courbevoie;ne cherche pas comprendre le dossier ni les anomalies pourtant claire et justifiersans regarder les documents le tout en trois minutes en regardant un message sans mme cherchersi javais couter jaurais percu 60 euros ce mois au lieu de presque 1000 eurosheureusement que je nai pas couter et appeler la hotlineun grand merci euxmesdames je vous tire mon chapeauxcoute comprhension et recherches de solutions;0.652764767;Negatif
975;22/05/2021;Courbevoie;La premire personne que jai eu au tlphone ntait pas de cette agence et t trs aimable En revanche une fois quil pass lappel une des conseillres de cette agence celleci na mme pas attendu que je finisse de poser mes questions pour dire au revoir et raccrocherUn peu damabilit ne tue personne;0.394798383;Negatif
976;23/11/2022;Courbevoie;Endroit fort sympathique venez rigoler de 10h 12h entre gratuite voir rmunr;0.75308153;Positif
977;22/05/2022;Courbevoie;un endroit horrible avec un personnel horrible ils font rien et la grosse tte cest juste incroyablecest difficile de se faire comprendre et trouver un interlocuteur de qualit;0.973932087;Negatif
978;22/05/2022;Courbevoie;Bonjour je ne comprends pas je suis en fit de contra desais mais mon enployeur ne veut pas donner mais documents atestasion enployeur solde de tout compte ple emploi dit quelle ne peut rien faire ces pas normal;0.842870906;Negatif
979;22/05/2020;Courbevoie;Entre 10 et 45 min dattente au tlphone jamais personne dcroch au tlphone je pense quil doivent tre trop occup raconter leurs vacances au ski srement o je ne sais quoi En tout cas ne changer rien iras loin ;0.962953359;Negatif
980;26/06/2022;Courbevoie;Vous tes perdu;0.83022052;Negatif
981;23/05/2017;Courbevoie;Personnel sympa;0.753051788;Positif
982;22/04/2023;Courbevoie;Je trouve les commentaires svresIl est sr qutre chmeur est stressant et peu valorisant donc est srement plus sensible l accueil l coute et la bienveillanceLe personnel que j ai rencontr ce jour fait des efforts en ce sens;0.489377111;Neutre
983;22/05/2022;Paris;Trs bon accueil Trs bon service conseillre t mon coute elle rpondu toutes mes questions et elle ma donn de prcieux conseils Merci beaucoup conseillre et toute lquipe de ple emploi ;0.973362595;Positif
984;22/05/2022;Paris;BonjourJe ne comprends pas les avis ngatifs Perso jai t trs bien reu et conseillre ma donn des conseils trs utiles pour le financement de formation Encore merci Mme Coulibaly pour ses conseils utiles;0.872391701;Positif
985;22/05/2021;Paris;Une quipe recrut pour ces comptences en manipulation tout est fait pour vous pousser la faute et obtenir le saint graal de la radiation du coup de tlphone 1 sonnerie si vous ne rpondez vous recevez un mail vous indiquant tre radi pour manquement vos obligations la soit disant non rception de mail ou justificatifs pareil radiation alors que vous disposez de toutes les preuves denvoiUn conseiller qui cherche vous faire dire ce que vous navez pas dit pour vous faire sortir de vos obligations et donc justifi une radiationHeureusement quon paye des cotisations pendants toute notre vie et voila le traitement rserv lors dun coup dur;0.940662429;Negatif
986;22/05/2021;Paris;Le personnelle de cette agence ne prennent pas en compte les demandes davance Jai fait deux demandes qui son parti la poubelleAucune rponseMa premire demande t envoy le 1803 une deuxime t envoy le 2403 aujourdhui nous somm Le 2903 dit que cest trop tard que les indemnits seront pour le premier du moisJe suis extrmement du de vtre systmeVous devriez revoir vos faons de travaillerSi jai fait une demande davance sur allocation ce nes pas pour jouer au billesJe nes pas demand faire la manche ;0.981383994;Negatif
987;22/05/2020;Paris;suspend mon ils ont oubli de prendre en compte 4 mois sur les fiche de paye et mont donner 35e par jour pdt 1an bas sur un mi temps alors que jtais temps plein du coup ils doivent bcp dargent et ne se manifeste pas aprs rclamation je vais depauser plainte au commissariat Cest du vol et de lincomptence totaleEn colere;0.968934424;Negatif
988;23/05/2019;Paris;Incapables denregistrer mon changement dadresse aprs plusieurs passages et que le conseiller mait affirm avoir fait le ncssaire pourtant il est trs important que mes documents soient la bonne adresse pour les dmarches incommensurables et si compliques pour prparer la retraite ;0.533571586;Negatif
989;23/05/2019;Paris;Le pire des Ples Emploi jai t en contact avec eux il quelques temps pour la socit G4S Autant il des agences efficaces que celleci est incomptente peu fiable;0.982404515;Negatif
990;24/09/2022;Paris;Accueil irrprochable conseillers lcoute Je recommande;0.952682316;Positif
991;22/05/2021;Paris;Plutot Pole non emploiJai appel pour des renseignements sur les stages et les alternances mais les seuls reponsent que jobtiens je ne sais pas je nai pas accs aMerci pour le coup de main;0.535845011;Negatif
992;23/05/2018;Paris;Jai tais trs satisfaite jen suis tomb sur deux personnes trs serviable Chose qui est rare Par contre pas de place de stationnement;0.721055046;Positif
993;26/07/2022;Paris;Je suis actuellementJe suis actuellement mes droitsTu permettait;0.470066443;Positif
994;22/05/2022;Paris;Tjr ferm 9h45 11h45 sinon vous allez jamais voir personne;0.619436815;Negatif
995;23/05/2019;Paris;Super accueil est bien et les gens sont trs sympa je recommande hte de revenir;0.98293221;Positif
996;22/05/2021;Paris;quipe serviable sympathique conseiller lcoute;0.816339284;Positif
997;23/05/2018;Paris;Aucune organisation Aucune empathie aucune comptence Recrutement revoir;0.993598461;Negatif
998;22/05/2020;Paris;Incapables denregistrer mon changement dadresse ;0.864931613;Negatif
999;23/05/2019;Paris;je cherche du travail plongeur;0.490766376;Positif
1000;22/05/2021;Paris;Trs agrable;0.895006061;Positif
1001;23/05/2018;Paris;useless unsympathetic people working there appointment 930am went lady assist check system said find appointment appointment again come 230afternoon travelled hour reached there unpleasent hear come time eventhough appointment recommand speak french thing speak french throw reason there bad staff working there dont think type uneducated people work type helping organisation Rubbish Rubbish Rubbish;0.684202254;Positif
1002;23/05/2019;Paris; ;0.553572595;Positif
1003;22/05/2021;Paris;Favoritism appears occupant;0.484351471;Positif
1004;23/03/2023;Paris;Cet organisme est non seulement incapable de rpondre aprs plus de dix mois dattente un problme quils ont eux mme engendr mais ils sont en plus malhonntes en rcuprant deux fois cette dette par huissier et par chanciertout en mayant pourtant assur que celleci t soidisant gele le temps du recours HONTEUX et un mpris total qui nest vraiment pas digne dun service public ;0.98379726;Negatif
1005;22/04/2023;Paris;Je voudrais que mon certificat de pratique professionnelle soit valid dans le civil Je souhaiterais jaime beaucoup cordialement salgado de sousa Jean;0.750357985;Positif
1006;24/09/2022;Paris;Lumires constamment allumes la nuit tous les tages et dans toutes les pices alors que le btiment est 100 vide quand la sobrit nergtique ;0.856266588;Negatif
1007;24/09/2022;Paris;Des mthodes malhonntes pour atteindre les objectifs certaines agences sont mal gres et comprennent de nombreux personnels peu srieux qui culpabilisent les clients des directeurs carriristes et arrivistes dommage;0.803049803;Negatif
1008;23/05/2019;Paris;Bonjour voil mon problme la Carsat minforme que je peut partir en retraite le 01 juin 2018 donc je fais lettre pour faire valoir mes droit la retraite mon employeur et de ce faite plus demploi et la la Carsat dit quelle cest tromp et que je doit partir le 01012019 L je contacte le ple emploi qui ne veut rien savoir car pour eux cest une dmission donc pas dindemnisation avant quatre mois Aprs ces quatre mois menvoie mes droits jai donc le droit 1065 jours dindemnisations et va men payer que 90 jours car je en retraite Donc je voudrais savoir o vont les autres jours Au ple emploi ltat Cest honteux car jai cotis 40 ans dans le vide En attendant avec tous a je vis dans la misre ;0.839537352;Negatif
1009;23/05/2018;Paris;Vous demandez bnficier du versement de vos indemnits sur votre compte N26 pour ne plus payer de frais bancaires vous dit que ce nest pas possible car il est domicili en Allemagne Vous leur rpondez quil ne respectent pas la rglementation Europenne sur le sujet et quil faudrait donc quils se mettent la page Rsultat prochain versement de vos indemnits vous avez pleins de problmes car ils veulent vous les verser par chque sur un compte qui nexiste plust cellesci arrivent donc bien en retard Merci cette entit anachronique du service public ;0.9331218;Negatif
1010;23/05/2019;Paris;Si pouvait mettre 10 toiles je le feraisPour prlever les trop peru qui biensur qui sont de votre faute bizarrement vous dpassez la vitesse de la lumirePar contre pour verser les allocations a prend son temps en laissant les gens dans la mouiseNen parlons pas des conseillres qui sont censs vous aidez trouver un travail Big LOL3 conseillres et toujours rien la dernire 4 bientt 5 mois que je suis dans son fichier je nai jamais vu son visageA forcer au risque dtre radiee assister des reunions dinformation dans des domaines qui nont rien voir avec le mien je sais vraiment pas quoi vous servezOn voit bien que vous navez pas de concurrenceBref services dplorables et pour certains inexistants;0.992874503;Negatif
1011;23/05/2019;Paris;Btiment propre et trs scuris personel daccueil trs accueillant badge ncessaire pour entrer tout les tages et cantine avec tarifs trs avantageux et beaucoup de choix pour les employs Bref nickel;0.986366972;Positif
1012;22/05/2022;Paris;Personne pour rpondre aux questions que je pose;0.593402833;Positif
1013;22/05/2021;Paris;Cest un trs grand btiment;0.974220797;Positif
1014;23/05/2019;Paris;Lieu interdit au public pourquoi le noter;0.533724099;Negatif
1015;22/05/2021;Paris;Je suis agent du Sige ;0.490008637;Positif
1016;23/05/2019;Paris;Exemplaire Rien ajouter;0.614654943;Negatif
1017;22/05/2020;Paris;Ple Emploi;0.440983012;Positif
1018;23/05/2018;Bezons;En ce qui concerne pour situation mon conseiller est au top Trs ractif mes courriels et donne de bon conseil Jai pu retrouver une activit trs rapidement merci vous ;0.954691648;Positif
1019;22/05/2021;Bezons;Bonjour je venu mon rinscription hier ensuite je suis aller laccueil conseilire dsagrable pour prendre rendezvous avec le service indmisation parler de faon forte voie je es pas apprcier;0.602765232;Negatif
1020;23/05/2018;Bezons;vous convoque pour une reunion de trois heures vous interdit l acces aux wc meme quand vous etes handicap et vous dit aller au caf en bas pour faire vos besoinsans commentaire;0.545574695;Negatif
1021;22/05/2022;Bezons;Pas du tout professionnelJe suis choquer;0.963048473;Negatif
1022;23/05/2018;Bezons;Si je pouvais mettre moins je l aurai fait des incapables;0.782658041;Negatif
1023;22/05/2020;Bezons;Trs bien travaill;0.899733841;Positif
1024;22/05/2021;Bezons;Des incabaple;0.78892383;Negatif
